x,y,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
771344.8636333334,5084651.206866667,15.893333333333333,23.993333333333336,30.046666666666667,0,20.176666666666662,38.47333333333333,34.51999999999999
771344.8645333335,5084651.206266667,15.89,23.95,29.996666666666663,0,20.176666666666662,38.47333333333333,34.51999999999999
771344.8200333333,5084651.107866667,15.836666666666668,23.91,29.95,0,20.176666666666662,38.47333333333333,34.51999999999999
771344.7323333332,5084650.911066666,15.716666666666669,23.703333333333333,29.72,0,20.176666666666662,38.47333333333333,34.51999999999999
771344.5639333334,5084650.504533333,15.55,23.576666666666664,29.59,0,20.176666666666662,38.47333333333333,34.51999999999999
771344.3581,5084649.9865666665,15.45,23.456666666666663,29.52,0,20.176666666666662,38.47333333333333,34.51999999999999
771344.0742666667,5084649.2268,14.923333333333332,22.85333333333333,28.986666666666668,0,20.176666666666662,38.47333333333333,34.51999999999999
771343.7499333335,5084648.3366,14.583333333333334,22.31,28.263333333333332,0,20.176666666666662,38.47333333333333,34.51999999999999
771343.3775333334,5084647.207166667,14.413333333333332,22.1,27.89333333333333,0,20.176666666666662,38.47333333333333,34.51999999999999
771342.9976,5084645.968866666,14.910000000000002,22.61,28.106666666666666,0,19.756666666666664,38.696666666666665,34.423333333333325
771342.7105,5084644.677733333,15.58,23.546666666666667,28.89,0,19.1,38.056666666666665,33.61666666666665
771342.5237666667,5084643.442633334,15.523333333333335,23.47666666666667,28.50666666666667,0,18.44333333333333,37.32666666666666,33.02666666666666
771342.4895333335,5084642.306666668,15.406666666666668,23.453333333333333,28.21666666666667,0,18.156666666666663,36.78999999999999,32.48999999999999
771342.5074,5084641.213833333,14.893333333333336,22.74,27.50333333333333,0,17.749999999999996,36.15,32.02333333333332
771342.5482000001,5084640.165566667,15.116666666666667,22.826666666666668,27.493333333333336,0,17.63333333333333,36.00333333333333,31.89333333333332
771342.5597666666,5084639.118833333,15.406666666666668,22.896666666666665,27.526666666666667,0,17.866666666666664,35.97,31.58333333333332
771342.5342333334,5084638.0312,15.73666666666667,22.76,27.223333333333333,0,17.73,35.82666666666666,31.38333333333332
771342.5008,5084636.901166667,15.873333333333337,22.676666666666662,27.086666666666662,0,17.73,35.82666666666666,31.38333333333332
771342.485,5084635.6946,15.433333333333335,22.136666666666667,26.62,0,17.259999999999998,35.14333333333334,30.683333333333323
771342.4946666667,5084634.453899999,14.923333333333334,21.76,26.26333333333333,0,16.7,34.53,30.333333333333325
771342.5208333334,5084633.201866667,14.35,21.183333333333334,25.87,0,16.116666666666664,33.97666666666667,29.713333333333324
