x,y,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
771368.0764333332,5084648.416466667,16.233333333333334,24.993333333333336,33.79,0,25.039999999999992,34.673333333333325,38.536666666666655
771368.0099666668,5084648.119166666,16.27,24.836666666666662,33.86,0,25.039999999999992,34.673333333333325,38.536666666666655
771367.9012000001,5084647.688033334,16.08666666666667,25.180000000000003,34.17666666666666,0,26.75333333333333,35.916666666666664,39.22666666666665
771367.7997,5084647.209266667,16.470000000000002,25.23333333333333,33.779999999999994,0,27.513333333333325,36.72,39.76999999999998
771367.7130333334,5084646.663766666,17.003333333333334,25.8,34.1,0,27.81333333333333,36.92666666666667,40.06333333333332
771367.6339000001,5084646.0991,18.12666666666667,26.26,34.723333333333336,0,27.81333333333333,36.92666666666667,40.06333333333332
771367.5971,5084645.332533333,18.876666666666665,27.546666666666667,35.9,0,26.933333333333326,36.88333333333333,40.60666666666665
771367.6064333334,5084644.587466667,18.77333333333333,27.62333333333333,36.03,0,26.72666666666666,36.21333333333333,40.12666666666665
771367.6619000001,5084643.8639,18.356666666666666,27.399999999999995,35.99333333333333,0,26.61666666666666,35.63333333333333,39.28333333333331
771367.7059666667,5084643.326266668,17.923333333333336,26.88,35.92666666666667,0,26.963333333333328,35.35666666666666,38.62666666666664
771367.7272999999,5084642.770333334,18.69333333333333,27.506666666666664,36.4,0,27.186666666666664,35.71,38.583333333333314
771367.7301666667,5084642.187600001,19.67333333333333,28.176666666666662,36.38333333333333,0,27.186666666666664,35.71,38.583333333333314
771367.7373,5084641.596433333,20.03,28.113333333333333,36.06,0,27.463333333333328,35.41,38.36333333333332
771367.7242,5084641.043,19.256666666666664,27.430000000000003,35.36,0,26.686666666666657,34.93666666666666,37.89333333333332
771367.6866,5084640.535833334,18.53,26.47,34.3,0,26.03666666666666,33.85333333333333,36.926666666666655
771367.6296333334,5084640.0216,18.34333333333333,26.03333333333333,33.53666666666667,0,25.86,33.85333333333333,36.39333333333332
771367.5778333334,5084639.454133333,18.683333333333334,26.14,33.28333333333333,0,26.283333333333328,33.25,35.79999999999999
771367.5278666667,5084638.830133333,18.72,26.25333333333333,33.42,0,25.98666666666666,32.983333333333334,35.21333333333332
771367.4746,5084638.2029,19.49,27.0,33.83666666666667,0,25.05999999999999,31.87,34.58666666666665
771367.4381999999,5084637.574533333,19.72,26.956666666666667,33.826666666666675,0,24.42,31.58,33.936666666666646
771367.4219999999,5084636.9483,18.96,26.396666666666665,33.31666666666667,0,24.24333333333333,31.320000000000004,33.66333333333332
771367.4190666666,5084636.3301,18.293333333333333,25.48333333333333,32.45666666666667,0,24.25666666666666,30.74666666666667,32.88333333333332
771367.4092,5084635.717766667,17.986666666666665,25.136666666666667,31.896666666666665,0,24.00999999999999,30.36,32.249999999999986
771367.3883666666,5084635.123833333,18.69,25.473333333333333,31.86666666666667,0,24.183333333333326,30.356666666666666,32.19333333333332
771367.3635333333,5084634.542366667,18.003333333333334,24.98333333333333,31.33333333333333,0,24.183333333333326,30.356666666666666,32.19333333333332
771367.3420000001,5084633.964166666,17.636666666666667,24.50666666666667,30.78,0,24.05666666666666,30.24,31.98333333333332
771367.3278000001,5084633.376666667,17.493333333333336,24.24666666666667,30.703333333333333,0,24.05999999999999,29.80333333333333,31.589999999999986
771367.3061333332,5084632.7771000005,17.093333333333334,23.94333333333333,30.376666666666665,0,23.893333333333327,29.28,30.76333333333332
771367.2696666666,5084632.1747,16.886666666666667,23.66,29.906666666666663,0,23.466666666666654,28.816666666666663,30.329999999999984
771367.2179666666,5084631.570133333,17.05333333333333,23.263333333333332,29.036666666666665,0,22.84666666666666,28.126666666666665,29.78666666666665
771367.1658,5084630.966166667,17.543333333333333,23.403333333333336,29.25666666666667,0,22.259999999999994,27.576666666666668,29.43333333333332
771367.1288666666,5084630.359766667,17.006666666666664,23.14333333333333,29.33,0,22.52,27.60333333333333,29.369999999999987
771367.1076333333,5084629.750333334,15.839999999999998,22.506666666666664,28.94666666666667,0,22.34333333333333,27.676666666666662,29.419999999999987
771367.0889,5084629.1277,15.57,21.986666666666665,28.256666666666664,0,22.54333333333333,27.71,29.35666666666665
771367.0570333333,5084628.494933334,15.736666666666666,21.80333333333333,27.89,0,21.879999999999995,27.47,29.149999999999988
771367.0034666667,5084627.849133334,16.05666666666667,21.92,27.846666666666668,0,21.949999999999992,27.293333333333337,29.12666666666665
771366.9413999999,5084627.2005,16.066666666666666,22.043333333333337,28.05666666666667,0,21.566666666666663,26.98,28.85333333333332
771366.8782,5084626.557666667,16.593333333333334,22.47666666666667,28.19,0,21.50666666666666,26.97666666666667,28.61666666666665
771366.8224,5084625.9235333325,16.523333333333337,22.33,28.146666666666665,0,21.38666666666666,27.026666666666667,28.68333333333332
771366.7768666666,5084625.296966667,16.343333333333334,22.21,27.826666666666668,0,20.726666666666663,26.453333333333333,28.279999999999987
771366.7341666665,5084624.6693,16.44666666666667,22.10333333333333,27.736666666666668,0,21.253333333333327,26.21333333333333,27.936666666666653
771366.6990666665,5084624.035733334,16.703333333333333,22.436666666666667,27.896666666666665,0,21.189999999999998,26.046666666666667,27.509999999999987
771366.6686999999,5084623.397433333,16.646666666666665,22.399999999999995,27.93,0,21.54,26.433333333333334,27.869999999999987
771366.6280666668,5084622.777233333,15.713333333333331,21.66,27.316666666666663,0,20.68,26.05,27.99333333333332
771366.5724,5084622.179900001,15.97,21.68,27.34,0,20.969999999999995,26.183333333333334,28.023333333333323
771366.5169333332,5084621.602366667,15.856666666666667,21.626666666666665,27.566666666666663,0,21.309999999999995,26.68,28.32666666666665
771366.4767333334,5084621.021799999,15.839999999999998,21.883333333333336,28.02,0,21.739999999999995,26.91,28.769999999999985
771366.4365000002,5084620.427,15.17,21.516666666666666,27.953333333333333,0,21.63666666666666,26.78333333333333,28.65333333333332
771366.381,5084619.821,15.526666666666666,21.81,28.14,0,21.63666666666666,26.646666666666665,28.399999999999988
771366.3281333334,5084619.193766668,16.216666666666665,22.706666666666667,29.11666666666667,0,21.63666666666666,26.646666666666665,28.399999999999988
771366.2931999998,5084618.556533334,17.106666666666666,23.66333333333333,30.02,0,22.48666666666666,27.95,28.87333333333332
771366.2769999999,5084617.930333334,17.48,24.09,30.28333333333333,0,22.67,29.363333333333333,30.43333333333332
771366.2616,5084617.3252,17.066666666666663,23.576666666666664,29.81,0,23.21,29.540000000000003,31.20333333333332
771366.2443333333,5084616.733233334,16.343333333333334,23.093333333333334,29.56,0,23.14,29.65,31.01333333333332
771366.2244000001,5084616.133433334,15.923333333333332,22.88,29.50333333333333,0,23.586666666666662,29.81,31.159999999999982
771366.1895,5084615.525566667,16.41,23.136666666666667,29.476666666666663,0,23.353333333333325,29.87,31.18666666666665
771366.1423,5084614.917466667,16.32,23.03333333333333,29.286666666666665,0,22.873333333333324,29.02333333333333,30.90666666666665
771366.0969333333,5084614.296466666,16.16,22.67,28.74666666666667,0,22.709999999999997,28.21,29.849999999999984
771366.0657333335,5084613.662766667,16.116666666666664,22.58333333333333,28.39333333333333,0,21.819999999999997,27.716666666666665,29.43333333333332
771366.0470666667,5084613.028733334,15.923333333333332,21.95,27.48333333333333,0,21.37666666666666,27.10333333333333,29.23333333333332
771366.0268,5084612.406966667,15.369999999999996,21.27,26.83333333333333,0,20.516666666666666,26.35333333333333,28.846666666666653
771365.9937666667,5084611.805366666,14.47,20.21,26.036666666666665,0,20.91,26.006666666666664,28.31666666666665
771365.9495999999,5084611.2116,14.35,20.08333333333333,25.73,0,20.66,25.75666666666667,27.84333333333332
771365.9025666667,5084610.614033333,14.579999999999998,20.266666666666666,25.88,0,20.26333333333333,25.206666666666667,27.43666666666665
771365.8638333334,5084610.004766666,14.75333333333333,20.486666666666668,26.070000000000004,0,19.52333333333333,24.540000000000003,26.759999999999987
771365.8384333333,5084609.3964,15.233333333333333,20.76333333333333,26.27,0,19.04,23.89,25.779999999999987
771365.8181333333,5084608.800600001,15.366666666666664,20.83,26.21,0,19.236666666666665,23.98,25.78333333333332
771365.8052,5084608.218733333,15.453333333333331,20.92333333333333,26.316666666666663,0,19.579999999999995,24.55666666666666,26.529999999999987
771365.7945666667,5084607.6382,14.89333333333333,20.526666666666667,26.10666666666667,0,19.45,24.80333333333333,26.819999999999983
771365.7602,5084607.0619,14.806666666666665,20.346666666666668,25.820000000000004,0,18.683333333333326,24.043333333333333,26.55666666666665
771365.6997666666,5084606.488466666,14.843333333333332,20.42333333333333,25.87333333333333,0,19.45666666666666,24.47666666666667,26.44666666666665
771365.6323,5084605.9138,14.963333333333331,20.576666666666668,26.05333333333333,0,19.999999999999996,24.75333333333333,26.456666666666653
771365.5838,5084605.335,15.409999999999997,21.016666666666666,26.55,0,21.09999999999999,25.146666666666665,26.32333333333332
771365.5596666667,5084604.752666666,15.703333333333328,21.06,26.399999999999995,0,21.63666666666666,25.493333333333336,26.37666666666665
771365.5409,5084604.170866667,15.026666666666664,20.39333333333333,25.76,0,21.97666666666666,25.953333333333333,26.809999999999985
771365.5203333333,5084603.595166667,13.75333333333333,19.223333333333333,24.820000000000004,0,22.053333333333327,25.826666666666668,26.999999999999982
771365.4926,5084603.024999999,13.15,18.73,24.39333333333333,0,21.47333333333333,25.16333333333333,26.56666666666665
771365.4517666666,5084602.4536666665,14.15,19.42,24.76,0,21.066666666666663,24.933333333333334,26.19333333333332
