x,y,depth,EC
771500.8270333334,5084515.783566666,0.4,18.593170451758542
771500.6024333333,5084514.461799999,0.4,18.131849509624864
771500.3697,5084513.163466667,0.4,17.821181159784185
771500.1301333333,5084511.858033333,0.4,17.903229518036078
771499.8919,5084510.522033333,0.4,18.15479124071741
771499.6594666666,5084509.142700001,0.4,18.07269154104594
771499.4314666666,5084507.7506,0.4,18.568897711657904
771499.2214333335,5084506.3432,0.4,18.36595197509975
771499.0249000001,5084504.933266667,0.4,18.075602446407075
771498.8505666666,5084503.499899999,0.4,18.64950731919461
771498.6849333333,5084502.045566667,0.4,19.6593790732594
771498.5475333333,5084500.573033333,0.4,19.327161655630785
771498.4296999999,5084499.103166666,0.4,18.686971989197964
771498.3376666667,5084497.674633333,0.4,18.48557810609262
771498.2519333333,5084496.284733333,0.4,18.51806622776035
771498.1627000001,5084494.925,0.4,17.488661773118235
771498.0637333334,5084493.5568,0.4,17.386522557594102
771497.9417,5084492.191900001,0.4,17.64335220694358
771497.8064333332,5084490.838766667,0.4,18.22300937059225
771497.6037333333,5084489.495066666,0.4,18.55458704467786
771497.3469333332,5084488.148966666,0.4,19.462066774120835
771497.0417333333,5084486.743566667,0.4,19.005785562923094
771496.7423,5084485.2812,0.4,18.73848909013034
771496.5113,5084483.7362,0.4,19.222321413207027
771496.343,5084482.1655,0.4,19.018040232553748
771496.2350333333,5084480.588166666,0.4,19.931459824620383
771496.1247333335,5084479.029933333,0.4,19.39506565805617
771495.9724333334,5084477.4587,0.4,19.974152422091908
771495.7805,5084475.855433334,0.4,21.23168241239829
771495.5321333334,5084474.2524666665,0.4,20.64429940167924
771495.2670333334,5084472.681866667,0.4,19.703947840168954
771494.9691666666,5084471.242466667,0.4,19.401547870362226
771494.6553333333,5084469.901933333,0.4,18.627872161453883
771494.2939999999,5084468.614033333,0.4,18.289352958356066
771493.9012333333,5084467.279933333,0.4,18.68069841534299
771493.4921999999,5084465.852966667,0.4,19.679136818074745
771493.0984333334,5084464.379366666,0.4,20.682403594262155
771492.7327333335,5084462.9005,0.4,20.485543993427115
771492.3799333334,5084461.463,0.4,19.67089340196906
771491.9797,5084460.1261,0.4,19.863508856274933
771491.5192,5084458.8484,0.4,20.428115974667104
771491.0130666667,5084457.591566667,0.4,19.954527732647463
771490.5215666667,5084456.296433333,0.4,20.07665080049674
771490.0928666666,5084454.8952,0.4,21.20028524795468
771489.7122666667,5084453.4262,0.4,21.590118613060927
771489.4144,5084451.938233334,0.4,22.512793799599763
771489.1510666666,5084450.4991,0.4,23.647771602926696
771488.9106333334,5084449.174166665,0.4,23.79148608365157
771488.6584666666,5084447.914566666,0.4,23.493654328593728
771488.3198,5084446.741133333,0.4,23.64021467997211
771487.9062999999,5084445.5885333335,0.4,23.95972777617291
771487.4350666666,5084444.441766667,0.4,24.7215480089414
771486.9809333334,5084443.28,0.4,24.11683583615131
771486.5573666667,5084442.075966667,0.4,23.616829325192327
771486.1473333334,5084440.844666666,0.4,23.841856569507375
771485.7174,5084439.579100001,0.4,24.571832916381123
771485.2541,5084438.3065,0.4,24.850516392796436
771484.7046000002,5084436.979766667,0.4,25.121429818146545
771484.1022666668,5084435.605866667,0.4,24.15861200056396
771483.4247,5084434.198666667,0.4,23.684715923044724
771482.7247,5084432.8053,0.4,23.772866936258563
771482.0784333333,5084431.522833333,0.4,23.863349608197176
771481.5082666666,5084430.3374,0.4,22.72097723836437
771481.0372333335,5084429.211666667,0.4,22.50380364579639
771480.5891999999,5084428.0486,0.4,22.737074756025503
771480.1229,5084426.804333333,0.4,22.08994670698509
771479.6153333333,5084425.516233333,0.4,21.638434039374715
771479.0748333334,5084424.224833333,0.4,21.55733767446704
771478.5427333332,5084422.974,0.4,21.43750399458058
771478.0205333334,5084421.7823,0.4,21.47566750996434
771477.4999333333,5084420.609233334,0.4,21.51546122312352
771476.9631666667,5084419.469166666,0.4,21.915368870670328
771476.4087333333,5084418.3435,0.4,21.98085133157521
771475.8218666668,5084417.2572,0.4,21.782226575537024
771475.2203000002,5084416.195933334,0.4,21.343379402570477
771474.6166666667,5084415.166733333,0.4,20.448941958141354
771474.0257,5084414.144566666,0.4,20.58758191119485
771473.5038333334,5084413.128533334,0.4,21.50631040772277
771473.0384,5084412.111566667,0.4,22.09404648654825
771472.6408666666,5084411.077799999,0.4,22.352226591586028
771472.2548333332,5084410.028133333,0.4,22.888926983031844
771471.8801999999,5084408.9941,0.4,22.794970331397376
771471.5055,5084407.991633333,0.4,22.68002840032417
771471.1657333333,5084407.069233333,0.4,22.876761696867256
771470.861,5084406.1954,0.4,23.19210110462328
771470.6592,5084405.353866667,0.4,23.1174058070942
771470.5252666665,5084404.496133334,0.4,22.31036054453231
771470.5299333334,5084403.699500001,0.4,20.54855226854397
771470.6053333334,5084402.980233333,0.4,19.092539347014178
771470.7922666668,5084402.461866667,0.4,18.829456890969062
771471.02,5084402.0671333335,0.4,18.607341769048155
771471.2988,5084401.8623,0.4,18.47359742074761
771471.5878666667,5084401.7238,0.4,18.47089558714204
771471.9203,5084401.710533333,0.4,18.39113188576727
771472.2857666666,5084401.756233334,0.4,18.46757359940695
771472.7842333334,5084401.8928000005,0.4,18.52783422354713
771473.3826,5084402.061299999,0.4,18.60228449143944
771474.1700333334,5084402.347833333,0.4,18.592132474381863
771475.0465666666,5084402.7205,0.4,18.627550343467696
771476.0294333333,5084403.2843,0.4,18.57462470347248
771477.0294999998,5084403.953066667,0.4,23.06644708719906
771478.0257000001,5084404.744733334,0.4,23.454527872854623
771479.0007999999,5084405.5543,0.4,22.81235251413009
771479.9430999999,5084406.4122,0.4,22.102781832323213
771480.8737,5084407.300533333,0.4,22.302290808869262
771481.7479666667,5084408.2569,0.4,21.554566176200947
771482.5776000001,5084409.250899999,0.4,21.38937369166125
771483.2781666666,5084410.267033333,0.4,21.444179956025323
771483.8942666667,5084411.267700001,0.4,22.03900756435144
771484.4615000001,5084412.259433333,0.4,22.154925336555067
771485.0643000001,5084413.2577,0.4,21.949367995700765
771485.7343666666,5084414.279,0.4,20.920844962924367
771486.4361,5084415.316833333,0.4,20.63353539715736
771487.1317333333,5084416.3513,0.4,20.56791032376313
771487.7895666667,5084417.3659,0.4,20.61728312248005
771488.3270666668,5084418.326966667,0.4,20.98524277811913
771488.7819666667,5084419.254433333,0.4,20.919304570169587
771489.1093333334,5084420.178766667,0.4,20.76751749522562
771489.3917,5084421.1336,0.4,20.686652604965733
771489.6961,5084422.201933333,0.4,20.76677117917752
771490.0675333333,5084423.353300001,0.4,20.5809191952587
771490.5396666666,5084424.612033333,0.4,21.10062383554893
771491.0455333334,5084425.895133333,0.4,21.04033489035342
771491.5483666668,5084427.108533333,0.4,20.995032921780197
771492.0145333335,5084428.227866667,0.4,21.968538752291607
771492.4517333334,5084429.258433334,0.4,22.8845525364196
771492.8966999999,5084430.294266667,0.4,23.18429996252481
771493.3330333334,5084431.4083,0.4,22.76811597491825
771493.753,5084432.595166666,0.4,22.52004427736542
771494.1328666667,5084433.814933334,0.4,22.85699249305697
771494.489,5084434.994666666,0.4,23.7995898414883
771494.8669333333,5084436.090966667,0.4,22.928650504854243
771495.2904333333,5084437.1438,0.4,22.485238751091533
771495.7579666668,5084438.162433333,0.4,22.78254983661559
771496.2240333334,5084439.190266667,0.4,22.42422324139848
771496.6837666667,5084440.253366667,0.4,22.99824943749542
771497.1387333333,5084441.3425,0.4,22.09466294433249
771497.5848,5084442.4319,0.4,20.93210438604122
771498.0268333334,5084443.495466667,0.4,21.25389439399637
771498.4791,5084444.541866667,0.4,21.700538647078737
771498.9457,5084445.5969,0.4,21.568163392578573
771499.4289333333,5084446.750366666,0.4,20.985938562891278
771499.9145,5084447.9936,0.4,20.87128110036452
771500.3594333334,5084449.3402,0.4,19.414647008650537
771500.7614333333,5084450.7004,0.4,19.41946226357049
771501.1036666665,5084452.078066667,0.4,19.483373386804523
771501.4291333333,5084453.459633333,0.4,19.477269490006368
771501.7633999999,5084454.8669,0.4,19.08200529720348
771502.1233000001,5084456.296033333,0.4,18.843449376857397
771502.4959333333,5084457.7449,0.4,19.233077141255823
771502.8556666666,5084459.191666667,0.4,19.438649901535832
771503.1804666667,5084460.631933334,0.4,19.397092551109974
771503.4832,5084462.067833333,0.4,19.403650336003537
771503.7975333333,5084463.427266668,0.4,19.927103031946
771504.1455,5084464.7146000005,0.4,20.305989395005952
771504.4884333332,5084465.929633333,0.4,19.963937047567853
771504.7927,5084467.144533333,0.4,19.78783100015241
771505.0318,5084468.416233334,0.4,19.664411849154035
771505.2444333333,5084469.744933333,0.4,20.03666411581344
771505.4702,5084471.142833333,0.4,20.845835831882624
771505.7356333333,5084472.553,0.4,20.506804197297043
771506.0331,5084473.941666666,0.4,19.857547821170687
771506.323,5084475.2966,0.4,21.49691383795149
771506.6150333333,5084476.642366666,0.4,21.81585252797438
771506.9168000001,5084478.012666666,0.4,21.519410233772238
771507.2098333333,5084479.424033333,0.4,20.47680447207797
771507.4844333334,5084480.8519,0.4,19.960083539107117
771507.6846666667,5084482.270933334,0.4,19.981690423400543
771507.8289999999,5084483.664633334,0.4,20.17218895452557
771507.9054666668,5084485.072966666,0.4,20.312970802771737
771507.9700333333,5084486.521333333,0.4,20.57057708282149
771508.0291333334,5084488.005299999,0.4,20.474064873765595
771508.0947333333,5084489.484933333,0.4,19.662182085184057
771508.1982999999,5084490.921066667,0.4,19.41564641277123
771508.3334,5084492.3181,0.4,19.81003085752814
771508.5504666666,5084493.6785,0.4,19.913905582276875
771508.8179666667,5084495.041433333,0.4,18.97194499027517
771509.1458333334,5084496.432066667,0.4,19.144216998868306
771509.4835999999,5084497.8478666665,0.4,20.03142108241032
771509.8165000001,5084499.276733334,0.4,20.774982141573915
771510.1345666666,5084500.6935,0.4,20.854211462165985
771510.4401333333,5084502.0507000005,0.4,20.63426746598655
771510.748,5084503.360366666,0.4,19.935088910585
771511.0549666667,5084504.666,0.4,20.126346603906143
771511.3587333333,5084506.015066667,0.4,20.07044292272188
771511.6449333333,5084507.4243,0.4,19.936787116708764
771511.9168000001,5084508.850166666,0.4,20.193272720018395
771512.1519666667,5084510.240733334,0.4,20.210592634394576
771512.3648,5084511.5793,0.4,20.22393987570325
771512.5252666665,5084512.914966666,0.4,20.28739985039409
771512.6557,5084514.299733333,0.4,19.84542432558618
771512.7550666668,5084515.7527,0.4,19.56004360102153
771512.8534,5084517.224800001,0.4,19.600958596992765
771512.9763000001,5084518.688366666,0.4,19.42536619700928
771513.1248,5084520.1243,0.4,19.55179165962704
771513.2946,5084521.5423,0.4,19.015813040262177
771513.4601000001,5084522.970033333,0.4,18.72518093577127
771513.6087333333,5084524.398566666,0.4,18.41256289333211
771513.7448,5084525.8182,0.4,18.083075713366224
771513.8900666666,5084527.214733333,0.4,18.3788910604185
771514.0571333333,5084528.597066667,0.4,18.793872942731884
771514.2627333334,5084529.952366668,0.4,18.73799349352247
771514.4851333335,5084531.294766667,0.4,18.875662807838324
771514.6808666666,5084532.6487,0.4,19.02612930381069
771514.8331999999,5084534.026966666,0.4,19.187873708204787
771514.9130000001,5084535.4679333335,0.4,19.001219384687587
771514.9636999998,5084536.9472,0.4,19.09574023824265
771514.9863333333,5084538.430500001,0.4,19.01101415737685
771515.0100333333,5084539.879533334,0.4,18.734594419486577
771515.0530333334,5084541.2824,0.4,18.81910807737477
771515.1143,5084542.673400001,0.4,18.515218481262387
771515.2837666665,5084544.060466667,0.4,17.98054908798813
771515.5431666666,5084545.4555,0.4,17.679590758986322
771515.8772333333,5084546.817966667,0.4,17.425368282669865
771516.196,5084548.139866666,0.4,17.792155529033217
771516.4599333334,5084549.4609,0.4,18.0763499120378
771516.6843333333,5084550.821633333,0.4,17.803161099989293
771516.8727666667,5084552.282833333,0.4,17.532077744891872
771517.0647999999,5084553.8048,0.4,17.596476398792937
771517.2960666666,5084555.358466667,0.4,17.416214723293507
771517.5629666667,5084556.883066666,0.4,17.25230572580602
771517.8607333334,5084558.319666668,0.4,17.539018055932893
771518.1537,5084559.6973,0.4,17.259614384233227
771518.3821666668,5084561.009366667,0.4,16.68234942001259
771518.5508666667,5084562.314800001,0.4,16.672700367933388
771518.6838333333,5084563.6573,0.4,16.981526902255954
771518.8407666666,5084565.043533334,0.4,16.96282057496603
771519.0765333334,5084566.484533333,0.4,16.617016863473225
771519.3671,5084567.936633334,0.4,16.00707048135532
771519.7008666667,5084569.374533333,0.4,15.613399329852474
771520.023,5084570.7872,0.4,15.536200123408232
771520.3152333334,5084572.192333333,0.4,15.508068405390464
771520.5891999999,5084573.615200001,0.4,15.600320346041457
771520.8287333334,5084575.069033333,0.4,15.651527648555035
771521.0521333334,5084576.5361,0.4,15.837852328220425
771521.2331333333,5084577.984,0.4,16.037005873837867
771521.3879333334,5084579.3995,0.4,16.22117410232483
771521.5057333334,5084580.7475,0.4,16.688254798817926
771521.6127666667,5084582.0604,0.4,16.8213132541809
771521.6938333334,5084583.3592,0.4,17.107034788067416
771521.7596999999,5084584.678966667,0.4,16.95519657588111
771521.8115,5084586.0544,0.4,16.57864771520719
771521.8643666668,5084587.4645,0.4,15.796277648289912
771521.9166666666,5084588.8777,0.4,15.813136466350803
771521.9673,5084590.259266667,0.4,16.698903896637187
771522.0128,5084591.610599999,0.4,16.739602879439087
771522.0547666666,5084592.963333333,0.4,16.878274567314406
771522.1232333333,5084594.332400001,0.4,17.142489669429505
771522.2217333334,5084595.716366666,0.4,17.098255802657384
771522.3813666668,5084597.115366667,0.4,17.065029135482572
771522.5721,5084598.5145,0.4,17.30483502624728
771522.8086999999,5084599.9166,0.4,17.557194734356862
771523.0601,5084601.321500001,0.4,17.845557165759956
771523.3209333332,5084602.7231,0.4,17.65338136962923
771523.5764333332,5084604.1186,0.4,16.81753833063889
771523.8019333334,5084605.508133333,0.4,17.390605272854188
771524.0028,5084606.897833333,0.4,18.773185930186933
771524.1714333333,5084608.263866667,0.4,18.99337271484792
771524.3324666667,5084609.606066668,0.4,18.608751031858517
771524.5196666667,5084610.933,0.4,18.732100359009536
771524.7406,5084612.268533333,0.4,19.00057789387258
771525.0210333333,5084613.636666667,0.4,18.71294951193836
771525.3272,5084615.028833333,0.4,18.04663963031069
771525.6615,5084616.430233333,0.4,17.859793887185166
771525.9981666667,5084617.816933334,0.4,18.661923297954047
771526.3254333334,5084619.211566667,0.4,18.714013574938225
771526.6408666667,5084620.628866667,0.4,18.40965071119119
771526.892,5084622.0841666665,0.4,18.128342258482093
771527.0906000001,5084623.554766666,0.4,18.352268929308927
771527.2115000001,5084625.009,0.4,18.23299218939475
771527.3072333332,5084626.4315,0.4,18.466993270621185
771527.3576333333,5084627.8084,0.4,18.409024339660128
771527.3879333333,5084629.171433334,0.4,17.896027455614508
771527.3958333334,5084630.458966668,0.4,19.88261045597637
771527.4014666667,5084631.6849,0.4,19.044612729387666
771527.4042000001,5084632.666733333,0.4,18.316590874438926
771527.4062666666,5084633.4661,0.4,18.551949862870902
771527.4015666666,5084633.918233333,0.4,18.931032444436223
771527.3906666668,5084634.205633334,0.4,18.854612201306267
771527.3857000001,5084634.284566666,0.4,18.85033428288644
771527.3928,5084634.319833334,0.4,18.863012896694883
771527.4101666667,5084634.3184,0.4,18.86702057587188
771527.4257,5084634.324033334,0.4,18.87214891013641
771527.4375,5084634.335366666,0.4,18.85540758204118
771527.4474333334,5084634.345399999,0.4,18.85362133091541
771344.8636333334,5084651.206866667,0.5,35.90584104624332
771344.8645333335,5084651.206266667,0.5,35.87438082632569
771344.8200333333,5084651.107866667,0.5,35.887944958029465
771344.7323333332,5084650.911066666,0.5,35.829160764721294
771344.5639333334,5084650.504533333,0.5,35.87583219796599
771344.3581,5084649.9865666665,0.5,35.88755394674631
771344.0742666667,5084649.2268,0.5,35.909583661408504
771343.7499333335,5084648.3366,0.5,35.73846119259966
771343.3775333334,5084647.207166667,0.5,35.67662651757479
771342.9976,5084645.968866666,0.5,35.53594196952335
771342.7105,5084644.677733333,0.5,35.07616191119554
771342.5237666667,5084643.442633334,0.5,34.07654530119391
771342.4895333335,5084642.306666668,0.5,33.717322216527975
771342.5074,5084641.213833333,0.5,32.94145841285993
771342.5482000001,5084640.165566667,0.5,32.63251268919296
771342.5597666666,5084639.118833333,0.5,32.95454477668598
771342.5342333334,5084638.0312,0.5,32.43099807794538
771342.5008,5084636.901166667,0.5,32.23596217296213
771342.485,5084635.6946,0.5,31.69674191685939
771342.4946666667,5084634.453899999,0.5,30.93148513041992
771342.5208333334,5084633.201866667,0.5,30.482312229236275
771342.5380000001,5084631.972633333,0.5,30.31830647054699
771342.5213333332,5084630.756433334,0.5,30.043285731455533
771342.4798,5084629.530499999,0.5,29.9705717867189
771342.3914,5084628.259833333,0.5,29.215223650367328
771342.281,5084626.9542,0.5,28.41971299646526
771342.1302333333,5084625.632866667,0.5,27.655935076684308
771341.9611333333,5084624.330833334,0.5,27.50841614916121
771341.7492666667,5084623.082866666,0.5,27.093784213093898
771341.5129999999,5084621.869733333,0.5,27.23847171252941
771341.2780666667,5084620.709533333,0.5,27.32126332774332
771341.0689,5084619.567466666,0.5,28.138710998083933
771340.9541999999,5084618.443433333,0.5,27.95448911172346
771340.9082000001,5084617.3193333335,0.5,28.34104977708437
771340.9376,5084616.1954666665,0.5,28.472739965681505
771340.9736666667,5084615.0719,0.5,28.61414567262228
771340.9486666666,5084613.946866666,0.5,29.03756348598306
771340.8559,5084612.8201,0.5,29.022942948831226
771340.6152666666,5084611.657166667,0.5,28.669980540636423
771340.2944666665,5084610.4598,0.5,28.023866642124904
771339.9380333334,5084609.203033333,0.5,27.569303750606792
771339.6261,5084607.921333333,0.5,27.39412291684167
771339.4477333333,5084606.652899999,0.5,27.61809844369047
771339.3584333333,5084605.4227,0.5,27.69894048432011
771339.3584666667,5084604.234133333,0.5,27.70913444768193
771339.3588,5084603.049,0.5,27.789420939280955
771339.3361666667,5084601.835333333,0.5,27.851072618294825
771339.2903333333,5084600.589733333,0.5,27.422010778295206
771339.2226,5084599.326133334,0.5,27.264433013169185
771339.1562,5084598.076533333,0.5,27.36720301728416
771339.1091333333,5084596.809533333,0.5,28.147116845889848
771339.0800666666,5084595.5112,0.5,28.961425735061542
771339.0748333334,5084594.176766667,0.5,29.145483331865226
771339.0754000001,5084592.837633333,0.5,29.37516061531874
771339.0689333333,5084591.550766666,0.5,29.2490552040556
771339.0496333333,5084590.320866667,0.5,28.696676178890502
771339.0174666666,5084589.1479,0.5,28.291711280926
771338.9853,5084587.974933333,0.5,27.68832658817428
771338.9518999999,5084586.7608,0.5,27.627057261540344
771338.9172666665,5084585.5055,0.5,27.45274840092072
771338.8745666667,5084584.2031333335,0.5,27.564109924178336
771338.8249666666,5084582.8949,0.5,27.481720525488115
771338.7480666667,5084581.588866666,0.5,27.328554711119608
771338.6507,5084580.2909,0.5,27.000325288169925
771338.5457,5084578.990133334,0.5,26.87209308200625
771338.4535,5084577.6785,0.5,26.82316435777401
771338.3780333333,5084576.349966667,0.5,27.239188934685316
771338.3065,5084575.015433333,0.5,27.66209492766477
771338.2144333333,5084573.6809,0.5,28.33144525504008
771338.0978999999,5084572.352433334,0.5,28.455260333140924
771337.9702,5084571.037066667,0.5,28.482132059340977
771337.8558,5084569.7288,0.5,27.934742612134094
771337.7664999999,5084568.454366666,0.5,27.07191879798113
771337.6889666667,5084567.206733334,0.5,27.0517498278252
771337.6185,5084565.9956,0.5,26.662292656791266
771337.5432666667,5084564.794166666,0.5,26.137011926617777
771337.474,5084563.575666667,0.5,26.37450083108582
771337.4153666667,5084562.330433334,0.5,26.291661788325214
771337.3624999999,5084561.0282333335,0.5,26.911435288219018
771337.3046666667,5084559.695833334,0.5,27.35348515455268
771337.2186666667,5084558.326333333,0.5,27.656666520540163
771337.1094333333,5084556.949966666,0.5,27.825565722048392
771336.9925666667,5084555.610033333,0.5,27.91414106712701
771336.8912999999,5084554.313433334,0.5,28.367717620129
771336.8434,5084553.109466667,0.5,28.14414498920353
771336.8333,5084551.9548,0.5,27.969580358198264
771336.8528333334,5084550.8144000005,0.5,27.642739840313464
771336.8641666668,5084549.639,0.5,27.90289065262796
771336.8364666667,5084548.388300001,0.5,28.480256070611286
771336.7779000001,5084547.0973,0.5,29.05270749443973
771336.6742666666,5084545.731066667,0.5,29.54023078597247
771336.5564,5084544.329866666,0.5,29.5206621254529
771336.4549333333,5084542.918566667,0.5,29.76771907311792
771336.3841333333,5084541.5321,0.5,30.831415209499653
771336.3491000001,5084540.192366667,0.5,31.03511977693253
771336.3191666667,5084538.8745,0.5,31.21280199575814
771336.2624666668,5084537.561333333,0.5,31.219422598712093
771336.1738666665,5084536.231,0.5,32.13248003483588
771336.0555333333,5084534.929333333,0.5,32.839006031094634
771335.9392666667,5084533.6735000005,0.5,32.99915546259595
771335.8352,5084532.459966666,0.5,32.93590940862936
771335.7412,5084531.242866666,0.5,33.27141254422586
771335.6960666667,5084529.961433333,0.5,33.183690655507945
771335.6896666667,5084528.619233333,0.5,33.10794069917486
771335.6680999999,5084527.209566667,0.5,33.06432156261096
771335.5925666667,5084525.793233334,0.5,32.56519204953366
771335.4511000001,5084524.402733333,0.5,32.93274612910277
771335.2976,5084523.044799999,0.5,33.582330916582286
771335.1460666667,5084521.720966666,0.5,33.94133565703491
771335.0085333334,5084520.398666666,0.5,33.37552026293913
771334.8899333334,5084519.063,0.5,32.568547838302734
771334.7763333333,5084517.712366667,0.5,32.99627048754936
771334.6789333333,5084516.341466666,0.5,33.82628178978217
771334.5928000001,5084514.965166667,0.5,34.764746959869754
771334.4706333332,5084513.621933334,0.5,34.35361968143019
771334.3012333334,5084512.3171,0.5,34.18714552463417
771334.0912333332,5084511.061199999,0.5,33.74532425974657
771333.8879,5084509.8158,0.5,33.88720342596314
771333.7149,5084508.547900001,0.5,33.306592430054245
771333.5656,5084507.247033333,0.5,33.23429933383689
771333.4356666667,5084505.884266667,0.5,33.4595579744771
771333.3013666667,5084504.492566667,0.5,33.20900595166694
771333.1707666666,5084503.095766666,0.5,32.78432670181044
771333.0481666666,5084501.722800001,0.5,31.78805235381932
771332.9422999999,5084500.452,0.5,31.129904600772846
771332.8450666666,5084499.2595,0.5,31.105155634112723
771332.7603666667,5084498.1609,0.5,31.151711007907117
771332.6795,5084497.077933334,0.5,31.74775817701181
771332.5952333333,5084495.9744,0.5,31.645200086850984
771332.5036999999,5084494.8347,0.5,32.114195862777706
771332.4137333333,5084493.763099999,0.5,32.996005051566584
771332.3325666668,5084492.7957666665,0.5,33.243336969572745
771332.3141666666,5084492.067100001,0.5,33.44890904465542
771332.3497000001,5084491.472833333,0.5,33.3254457125165
771332.4657666668,5084491.028366666,0.5,33.34794640043893
771332.6083666667,5084490.599266667,0.5,31.656017894226025
771332.7923333333,5084490.222366666,0.5,31.679343625016127
771332.9910666667,5084489.8823,0.5,31.292849554284544
771333.2227666667,5084489.643566666,0.5,31.386491525333547
771333.4725666667,5084489.4693,0.5,31.51679066023628
771333.7100333334,5084489.404266667,0.5,31.253034199099638
771333.917,5084489.383966667,0.5,31.150217950315277
771334.0811000001,5084489.4301333325,0.5,30.968253429397983
771334.2328,5084489.498,0.5,30.845725627730857
771334.5301333334,5084489.614933333,0.5,30.76838808514324
771334.9854666666,5084489.7592,0.5,30.56758384900838
771335.6275333334,5084489.9707,0.5,31.506700350010032
771336.2983,5084490.2221,0.5,31.278395369907816
771336.9035,5084490.585033334,0.5,31.827392868875897
771337.4144000001,5084491.019599999,0.5,34.21815708701546
771337.8494333333,5084491.636966667,0.5,33.571358826688005
771338.3029,5084492.365533333,0.5,32.441980731390025
771338.7429333334,5084493.2481,0.5,32.894762464133464
771339.1510666666,5084494.1735000005,0.5,33.33950955252963
771339.4525333332,5084495.1378,0.5,33.50745136385986
771339.6791666667,5084496.0982,0.5,33.16962720754985
771339.8355,5084497.120133333,0.5,33.15376758078943
771339.9963000001,5084498.207533333,0.5,33.37966535762607
771340.1688999999,5084499.419733333,0.5,33.4514623709273
771340.3488333334,5084500.691333334,0.5,33.624107635269766
771340.5207333333,5084501.988833333,0.5,33.375544065443975
771340.6772666667,5084503.2529,0.5,33.29918753762874
771340.7996333333,5084504.458566667,0.5,32.84454470838367
771340.9032,5084505.6393,0.5,32.389009390697616
771340.9592666667,5084506.824133333,0.5,32.49297503470511
771340.9866333333,5084508.038,0.5,32.56147275588661
771340.9998666666,5084509.322366666,0.5,33.06462189783773
771341.0277333333,5084510.648200001,0.5,33.12815681539039
771341.1004666667,5084512.0391,0.5,32.949849058383776
771341.2035333334,5084513.453566666,0.5,31.24310827317027
771341.2778666667,5084514.876966666,0.5,31.199701988757813
771341.2932333333,5084516.2857,0.5,31.360686227102143
771341.2322999999,5084517.665766667,0.5,32.83605627169039
771341.1540666666,5084519.031799999,0.5,32.85885561036176
771341.1088333334,5084520.3838,0.5,33.07492890938882
771341.1139333333,5084521.735833333,0.5,32.80422409198241
771341.1848333332,5084523.089833333,0.5,32.44020552034775
771341.2712333333,5084524.445766667,0.5,31.403141015911
771341.3859000001,5084525.776966668,0.5,30.87416376288957
771341.5134333334,5084527.0815,0.5,30.666243615980303
771341.6730666667,5084528.338566667,0.5,30.61794664328916
771341.8519666666,5084529.5748333335,0.5,30.687925773932086
771342.0307,5084530.800266666,0.5,29.232784858035263
771342.1899666666,5084532.035700001,0.5,29.33737729564376
771342.3143333333,5084533.274233334,0.5,29.153023113466627
771342.4232333334,5084534.505933333,0.5,30.69370882646044
771342.5279,5084535.745166667,0.5,31.012807646135
771342.6438333333,5084536.9988,0.5,31.300947275691776
771342.7637333333,5084538.235266667,0.5,30.719552367794623
771342.8764,5084539.4402,0.5,30.304286942518345
771342.9593666666,5084540.6225,0.5,30.05780313711045
771343.0199000001,5084541.813733333,0.5,30.32676630478011
771343.0560333333,5084543.0638666665,0.5,30.737366343681
771343.0902,5084544.364,0.5,31.08937363909589
771343.1313333333,5084545.722566667,0.5,31.6176854655572
771343.1813666667,5084547.089566667,0.5,31.70395986345256
771343.2500333333,5084548.470066667,0.5,31.566755774324367
771343.3284,5084549.855599999,0.5,31.60477591339936
771343.4223333333,5084551.236266666,0.5,32.88104763889539
771343.5221333333,5084552.607,0.5,32.9648893551247
771343.5943666665,5084553.9116,0.5,32.57880697983024
771343.6332,5084555.16,0.5,32.4812587198152
771343.6532666666,5084556.362433334,0.5,31.44796826759661
771343.6880333334,5084557.575066666,0.5,30.71148221416909
771343.7600000001,5084558.8951,0.5,29.96783641365771
771343.8545,5084560.312266666,0.5,29.316311012675637
771343.9649333333,5084561.804066666,0.5,28.327102766435612
771344.0688,5084563.2733000005,0.5,28.145310514965665
771344.1657000001,5084564.7048,0.5,28.417081534986647
771344.2621666667,5084566.121133333,0.5,28.03173131745639
771344.3357666667,5084567.537066667,0.5,28.387550780165704
771344.3868999999,5084568.967833333,0.5,28.78691366560771
771344.4227666665,5084570.392033334,0.5,29.508704696320304
771344.4658333333,5084571.7949,0.5,29.26095990754077
771344.5515000001,5084573.176733333,0.5,29.228356983491487
771344.6726,5084574.5589,0.5,29.04040210089041
771344.8145,5084575.9491,0.5,29.497507900632957
771344.9418,5084577.347,0.5,29.80972218548037
771345.0458333334,5084578.734,0.5,29.4435852607502
771345.1411666665,5084580.102366667,0.5,29.316685831969973
771345.2450666666,5084581.4232,0.5,29.11774998530214
771345.3662,5084582.715066667,0.5,29.77311568227977
771345.4844,5084583.990733333,0.5,30.323358782866865
771345.5823666666,5084585.279133334,0.5,30.63345551289529
771345.6430333332,5084586.5761,0.5,30.52520587291727
771345.6866,5084587.868933333,0.5,30.77730229894536
771345.7248,5084589.1466666665,0.5,30.615182260993297
771345.7747,5084590.4135,0.5,30.41500078409749
771345.8397,5084591.685,0.5,30.09132485136349
771345.9081333332,5084592.9721,0.5,30.76431667674579
