3032 1635 1
424 353 418 419 424 1
425 294 445 450 425 1
426 289 258 415 426 1
427 317 320 412 427 1
428 662 1033 1195 428 1
429 900 1031 1032 429 1
430 870 1108 1109 430 1
431 992 457 1229 431 1
432 738 959 979 432 1
433 688 1157 1451 433 1
434 1308 1408 1449 434 1
435 97 488 537 435 1
436 805 545 996 436 1
437 1015 511 1121 437 1
438 545 546 547 438 1
439 1155 503 1218 439 1
440 1051 820 1442 440 1
441 460 972 1162 441 1
442 945 730 1063 442 1
443 945 1063 1114 443 1
444 1197 454 1548 444 1
445 1427 1281 1442 445 1
446 1160 470 1205 446 1
447 1334 1315 1369 447 1
448 1419 983 1559 448 1
449 976 1095 1315 449 1
450 1061 464 1275 450 1
451 1063 1016 1486 451 1
452 1026 758 1027 452 1
453 922 1018 1170 453 1
454 758 1026 1453 454 1
455 1002 687 1111 455 1
456 1055 1046 1299 456 1
457 820 946 1442 457 1
458 870 1109 1356 458 1
459 695 947 1318 459 1
460 497 1000 1373 460 1
461 1025 930 1178 461 1
462 1060 451 1219 462 1
463 236 539 1452 463 1
464 900 1406 1497 464 1
465 1015 850 1351 465 1
466 1277 1021 1278 466 1
467 780 1056 1119 467 1
468 1086 454 1197 468 1
469 667 1047 1431 469 1
470 539 544 545 470 1
471 687 1002 1110 471 1
472 1156 1155 1218 472 1
473 1093 1092 1094 473 1
474 1075 475 1252 474 1
475 1011 874 1475 475 1
476 797 1046 1055 476 1
477 608 1189 1297 477 1
478 1169 1028 1292 478 1
479 1297 1189 1424 479 1
480 922 796 1018 480 1
481 1476 941 1588 481 1
482 1127 675 1358 482 1
483 1017 455 1228 483 1
484 674 1139 1436 484 1
485 451 1060 1156 485 1
486 910 1040 1193 486 1
487 475 1075 1253 487 1
488 1095 976 1314 488 1
489 1035 782 1036 489 1
490 910 726 1040 490 1
491 780 1120 1341 491 1
492 1038 768 1039 492 1
493 545 547 1182 493 1
494 1105 937 1338 494 1
495 749 930 1025 495 1
496 492 1014 1375 496 1
497 780 775 1056 497 1
498 1010 1303 1471 498 1
499 850 992 1351 499 1
500 545 544 546 500 1
501 1192 1010 1471 501 1
502 972 460 1512 502 1
503 662 612 1033 503 1
504 957 767 1115 504 1
505 881 1328 1525 505 1
506 961 679 1166 506 1
507 1037 510 1123 507 1
508 1118 764 1455 508 1
509 937 1105 1441 509 1
510 675 1161 1358 510 1
511 907 895 1041 511 1
512 969 1173 1254 512 1
513 679 961 1405 513 1
514 1000 497 1202 514 1
515 587 581 1110 515 1
516 753 767 957 516 1
517 1071 780 1341 517 1
518 485 1115 1232 518 1
519 1084 532 1276 519 1
520 1265 1046 1289 520 1
521 959 738 1349 521 1
522 1281 1280 1442 522 1
523 1190 534 1329 523 1
524 938 1165 1431 524 1
525 1307 567 1316 525 1
526 907 1041 1187 526 1
527 939 790 1069 527 1
528 672 1106 1343 528 1
529 1037 856 1340 529 1
530 1145 541 1215 530 1
531 539 545 805 531 1
532 1130 1242 1350 532 1
533 667 586 1047 533 1
534 521 1174 1199 534 1
535 473 1146 1330 535 1
536 1067 922 1068 536 1
537 725 1395 1488 537 1
538 1153 1151 1333 538 1
539 516 1236 1594 539 1
540 1042 452 1226 540 1
541 964 661 1302 541 1
542 996 545 1182 542 1
543 143 7 1191 543 1
544 872 1021 1383 544 1
545 116 1143 1529 545 1
546 1151 678 1333 546 1
547 539 543 544 547 1
548 691 695 1318 548 1
549 1420 1419 1559 549 1
550 920 769 1072 550 1
551 671 1169 1292 551 1
552 745 746 931 552 1
553 939 1069 1319 553 1
554 936 902 1057 554 1
555 856 1017 1340 555 1
556 873 1005 1530 556 1
557 1134 1312 1502 557 1
558 1236 1062 1594 558 1
559 1165 938 1332 559 1
560 1109 648 1461 560 1
561 989 1145 1215 561 1
562 540 1128 1552 562 1
563 1048 508 1131 563 1
564 1164 239 1437 564 1
565 661 964 1402 565 1
566 1091 498 1092 566 1
567 900 1032 1167 567 1
568 581 687 1110 568 1
569 499 1097 1098 569 1
570 1125 901 1435 570 1
571 1036 1235 1286 571 1
572 1091 1092 1093 572 1
573 988 885 1073 573 1
574 1048 862 1342 574 1
575 1084 872 1383 575 1
576 1353 1352 1474 576 1
577 1269 1268 1319 577 1
578 998 1482 1573 578 1
579 1139 674 1551 579 1
