    0.50876E+02   -0.13200E+01    0.69469E+03    0.28418E+01
    0.58077E+02   -0.15047E+02    0.97609E+03    0.29895E+01
    0.41805E+02   -0.69516E+01    0.25063E+04    0.33990E+01
    0.10418E+02   -0.29243E+01    0.10296E+04    0.30126E+01
    0.68873E+02   -0.20864E+01    0.55414E+03    0.27436E+01
    0.11253E+02   -0.10766E+01    0.66891E+03    0.28254E+01
    0.90752E+02   -0.10884E+01    0.37333E+03    0.25721E+01
    0.73517E+02   -0.10620E+01    0.37460E+03    0.25736E+01
    0.90643E+01   -0.14737E+02    0.91388E+03    0.29609E+01
    0.95824E+02   -0.89225E+00    0.40578E+03    0.26083E+01
    0.98801E+02   -0.10575E+01    0.48568E+03    0.26864E+01
    0.49245E+02   -0.59062E+01    0.18073E+04    0.32570E+01
    0.28483E+02   -0.12960E+02    0.91217E+03    0.29601E+01
    0.36807E+02   -0.20750E+01    0.13420E+04    0.31278E+01
    0.78275E+02   -0.25607E+01    0.61236E+03    0.27870E+01
    0.33872E+02   -0.59455E+01    0.25380E+04    0.34045E+01
    0.11820E+03   -0.19498E+01    0.11573E+04    0.30634E+01
    0.25174E+01   -0.22771E+02    0.78802E+03    0.28965E+01
    0.60828E+00   -0.88280E+01    0.95886E+03    0.29818E+01
    0.28178E+02   -0.11849E+01    0.14483E+04    0.31609E+01
    0.49281E+02   -0.84814E+01    0.18532E+04    0.32679E+01
    0.42255E+02   -0.11963E+01    0.79981E+03    0.29030E+01
    0.55606E+02   -0.10763E+01    0.65905E+03    0.28189E+01
    0.80946E+02   -0.19616E+01    0.49195E+03    0.26919E+01
    0.73911E+02   -0.15323E+02    0.11521E+04    0.30615E+01
    0.81447E+02   -0.15694E+02    0.11096E+04    0.30452E+01
    0.19762E+02   -0.85875E+00    0.10124E+04    0.30054E+01
    0.12304E+03   -0.98239E+00    0.96731E+03    0.29856E+01
    0.12444E+03   -0.14686E+02    0.11370E+04    0.30558E+01
    0.40678E+01   -0.71556E+01    0.95127E+03    0.29783E+01
    0.78872E+01   -0.27456E+00    0.68696E+03    0.28369E+01
    0.91665E+02   -0.19963E+01    0.47883E+03    0.26802E+01
    0.80033E+02   -0.25074E+02    0.56221E+03    0.27499E+01
    0.82782E+02   -0.14795E+02    0.11739E+04    0.30696E+01
    0.13292E+03   -0.61820E+01    0.21588E+04    0.33342E+01
    0.36565E+02   -0.20633E+02    0.41843E+03    0.26216E+01
    0.66379E+02   -0.25133E+01    0.69276E+03    0.28406E+01
    0.55372E+02   -0.67881E+01    0.16834E+04    0.32262E+01
    0.13649E+03   -0.39585E+01    0.16321E+04    0.32128E+01
    0.78343E+02   -0.19827E+01    0.49791E+03    0.26971E+01
    0.40238E+02   -0.23744E+01    0.13689E+04    0.31364E+01
    0.11877E+03   -0.18979E+01    0.11505E+04    0.30609E+01
    0.12937E+03   -0.18495E+01    0.14875E+04    0.31725E+01
    0.65237E+02   -0.22493E+02    0.54976E+03    0.27402E+01
    0.19597E+02   -0.12947E+01    0.11734E+04    0.30694E+01
    0.48970E+02   -0.52466E+01    0.16885E+04    0.32275E+01
    0.11453E+03   -0.72484E+01    0.18132E+04    0.32584E+01
    0.49998E+01   -0.21469E+02    0.76957E+03    0.28862E+01
    0.12134E+03   -0.11713E+01    0.95780E+03    0.29813E+01
    0.12559E+03   -0.13758E+02    0.13014E+04    0.31144E+01
    0.11411E+03   -0.22896E+02    0.49272E+03    0.26926E+01
    0.37787E+02   -0.71658E+01    0.26606E+04    0.34250E+01
    0.42958E+02   -0.68064E+01    0.24225E+04    0.33843E+01
    0.53720E+02   -0.22956E+02    0.38802E+03    0.25889E+01
    0.38711E+02   -0.19091E+01    0.11505E+04    0.30609E+01
    0.17343E+02   -0.10484E+01    0.10189E+04    0.30082E+01
    0.11168E+03   -0.21720E+02    0.50264E+03    0.27013E+01
    0.30742E+02   -0.23807E+01    0.16669E+04    0.32219E+01
    0.12196E+03   -0.19304E+01    0.12403E+04    0.30935E+01
    0.91184E+02   -0.19878E+01    0.46956E+03    0.26717E+01
    0.11698E+03   -0.55748E+01    0.20113E+04    0.33035E+01
    0.78972E+02   -0.12343E+01    0.38989E+03    0.25909E+01
    0.17850E+01   -0.93860E+00    0.74482E+03    0.28720E+01
    0.12602E+03   -0.61632E+01    0.25504E+04    0.34066E+01
    0.32427E+02   -0.67641E+01    0.22881E+04    0.33595E+01
    0.28552E+02   -0.94001E+00    0.13795E+04    0.31397E+01
    0.12345E+03   -0.61970E+01    0.23698E+04    0.33747E+01
    0.13131E+03   -0.29372E+01    0.19198E+04    0.32833E+01
    0.12893E+03   -0.19046E+01    0.14877E+04    0.31725E+01
    0.13558E+03   -0.35140E+01    0.16947E+04    0.32291E+01
    0.92457E+01   -0.43655E+01    0.11426E+04    0.30579E+01
    0.14704E+02   -0.21457E+01    0.12646E+04    0.31019E+01
    0.33732E+02   -0.10183E+01    0.10540E+04    0.30228E+01
    0.19141E+02   -0.13419E+01    0.11754E+04    0.30702E+01
    0.72556E+02   -0.16098E+02    0.10722E+04    0.30303E+01
    0.63896E+02   -0.19097E+01    0.58402E+03    0.27664E+01
    0.89861E+01   -0.63893E+01    0.12015E+04    0.30797E+01
    0.50383E+02   -0.13251E+01    0.68588E+03    0.28362E+01
    0.13184E+02   -0.21478E+02    0.66310E+03    0.28216E+01
    0.44444E+02   -0.11719E+01    0.74317E+03    0.28711E+01
    0.95340E+01   -0.28010E+01    0.95635E+03    0.29806E+01
    0.11796E+03   -0.73116E+01    0.19434E+04    0.32886E+01
    0.39221E+02   -0.19836E+01    0.11965E+04    0.30779E+01
    0.88965E+01   -0.34283E+01    0.10143E+04    0.30062E+01
    0.12253E+03   -0.18796E+01    0.12688E+04    0.31034E+01
    0.11191E+03   -0.15444E+02    0.75646E+03    0.28788E+01
    0.85253E+01   -0.52029E+01    0.11340E+04    0.30546E+01
    0.35914E+02   -0.70751E+01    0.26038E+04    0.34156E+01
    0.78580E+02   -0.97825E+00    0.36074E+03    0.25572E+01
    0.50029E+02   -0.19319E+01    0.79917E+03    0.29026E+01
    0.58986E+02   -0.20559E+01    0.74834E+03    0.28741E+01
    0.63346E+02   -0.23482E+02    0.46402E+03    0.26665E+01
    0.16681E+02   -0.29589E+01    0.17147E+04    0.32342E+01
    0.63447E+02   -0.18694E+01    0.56908E+03    0.27552E+01
    0.11428E+03   -0.13658E+01    0.94839E+03    0.29770E+01
    0.44117E+02   -0.87812E+00    0.68615E+03    0.28364E+01
    0.10624E+03   -0.21834E+01    0.10485E+04    0.30206E+01
    0.11594E+03   -0.11568E+01    0.87945E+03    0.29442E+01
    0.64153E+02   -0.31535E+01    0.88135E+03    0.29451E+01
    0.12356E+02   -0.42411E+01    0.14274E+04    0.31545E+01
    0.10250E+03   -0.13270E+02    0.10129E+04    0.30056E+01
    0.11707E+03   -0.72759E+01    0.19123E+04    0.32815E+01
    0.22139E+02   -0.35438E+01    0.19751E+04    0.32956E+01
    0.14421E+02   -0.16084E+01    0.10117E+04    0.30051E+01
    0.66475E+02   -0.19303E+01    0.55496E+03    0.27443E+01
    0.87831E+02   -0.22701E+01    0.50728E+03    0.27052E+01
    0.80713E+01   -0.74819E+01    0.11307E+04    0.30534E+01
    0.30616E+02   -0.12761E+01    0.12965E+04    0.31128E+01
    0.87806E+02   -0.10504E+01    0.35755E+03    0.25533E+01
    0.86550E+02   -0.66317E+01    0.11505E+04    0.30609E+01
    0.70496E+02   -0.10358E+01    0.39277E+03    0.25941E+01
    0.15025E+02   -0.96165E+00    0.88492E+03    0.29469E+01
    0.13553E+03   -0.25965E+01    0.15895E+04    0.32013E+01
    0.38268E+02   -0.10413E+01    0.89096E+03    0.29499E+01
    0.13119E+03   -0.10594E+01    0.12206E+04    0.30866E+01
    0.11379E+03   -0.80150E+01    0.16434E+04    0.32157E+01
    0.71973E+02   -0.10607E+01    0.39326E+03    0.25947E+01
    0.51475E+02   -0.69716E+01    0.18009E+04    0.32555E+01
    0.47002E+02   -0.71130E+01    0.20504E+04    0.33118E+01
    0.11390E+03   -0.56224E+01    0.19000E+04    0.32788E+01
    0.40405E+02   -0.18298E+01    0.11080E+04    0.30445E+01
    0.88950E+02   -0.13318E+01    0.38815E+03    0.25890E+01
    0.13595E+03   -0.97616E+00    0.13892E+04    0.31428E+01
    0.41271E+02   -0.61097E+01    0.25388E+04    0.34046E+01
    0.30949E+02   -0.17840E+01    0.14149E+04    0.31507E+01
    0.13255E+01   -0.48919E+01    0.87150E+03    0.29403E+01
    0.13451E+03   -0.12987E+01    0.13366E+04    0.31260E+01
    0.44341E+02   -0.17456E+01    0.90650E+03    0.29574E+01
    0.63017E+02   -0.10338E+01    0.45355E+03    0.26566E+01
    0.52170E+02   -0.13889E+02    0.10457E+04    0.30194E+01
    0.10030E+03   -0.56162E+01    0.13248E+04    0.31222E+01
    0.13455E+03   -0.51307E+01    0.19031E+04    0.32795E+01
    0.52120E+02   -0.78458E+01    0.17707E+04    0.32481E+01
    0.10176E+03   -0.62778E+01    0.13367E+04    0.31260E+01
    0.81731E+02   -0.27003E+02    0.49214E+03    0.26921E+01
    0.90285E+02   -0.19912E+01    0.46468E+03    0.26672E+01
    0.49433E+02   -0.18036E+01    0.76089E+03    0.28813E+01
    0.56946E+02   -0.25388E+01    0.95077E+03    0.29781E+01
    0.59791E+02   -0.10228E+01    0.52068E+03    0.27166E+01
    0.33293E+02   -0.12797E+01    0.11167E+04    0.30479E+01
    0.46931E+02   -0.80507E+01    0.20230E+04    0.33060E+01
    0.87799E+02   -0.29563E+01    0.64616E+03    0.28103E+01
    0.80906E+02   -0.26396E+01    0.61692E+03    0.27902E+01
    0.13275E+03   -0.24041E+01    0.16013E+04    0.32045E+01
    0.10102E+03   -0.13248E+02    0.10518E+04    0.30219E+01
    0.12005E+02   -0.23087E+02    0.64165E+03    0.28073E+01
    0.13065E+03   -0.34106E+01    0.21216E+04    0.33267E+01
    0.23596E+02   -0.17230E+01    0.14526E+04    0.31622E+01
    0.64561E+02   -0.13608E+01    0.49519E+03    0.26948E+01
    0.70877E+02   -0.74502E+01    0.13990E+04    0.31458E+01
    0.70057E+02   -0.12537E+01    0.41248E+03    0.26154E+01
    0.62989E+02   -0.79158E+01    0.16044E+04    0.32053E+01
    0.70234E+02   -0.67267E+01    0.13500E+04    0.31303E+01
    0.15399E+02   -0.36350E+01    0.17369E+04    0.32398E+01
    0.88955E+02   -0.22707E+02    0.64770E+03    0.28114E+01
    0.62355E+02   -0.70637E+01    0.15645E+04    0.31944E+01
    0.68953E+02   -0.27580E+01    0.70592E+03    0.28488E+01
    0.73189E+02   -0.31457E+01    0.74615E+03    0.28728E+01
    0.53922E+02   -0.24474E+01    0.10187E+04    0.30081E+01
    0.89811E+02   -0.20021E+01    0.46643E+03    0.26688E+01
    0.33083E+02   -0.60939E+01    0.24328E+04    0.33861E+01
    0.94697E+02   -0.18569E+02    0.82274E+03    0.29153E+01
    0.15194E+02   -0.52641E+01    0.18089E+04    0.32574E+01
    0.99717E+02   -0.62351E+01    0.13613E+04    0.31340E+01
    0.10681E+03   -0.72311E+01    0.13759E+04    0.31386E+01
    0.85355E+01   -0.89495E+01    0.11279E+04    0.30523E+01
    0.10871E+03   -0.10069E+01    0.82483E+03    0.29164E+01
    0.15769E+02   -0.44375E+01    0.18618E+04    0.32699E+01
    0.64776E+02   -0.95649E+00    0.43647E+03    0.26400E+01
    0.52870E+02   -0.33369E+01    0.12562E+04    0.30991E+01
    0.15872E+02   -0.29188E+01    0.16377E+04    0.32142E+01
    0.22714E+02   -0.38307E+01    0.20239E+04    0.33062E+01
    0.11372E+03   -0.76711E+00    0.78780E+03    0.28964E+01
    0.11662E+03   -0.62461E+01    0.19676E+04    0.32939E+01
    0.13724E+03   -0.23579E+01    0.14785E+04    0.31698E+01
    0.10351E+03   -0.72490E+01    0.13284E+04    0.31233E+01
    0.72414E+02   -0.19308E+01    0.48718E+03    0.26877E+01
    0.23833E+02   -0.23481E+02    0.42553E+03    0.26289E+01
    0.12997E+03   -0.48185E+01    0.24626E+04    0.33914E+01
    0.15676E+02   -0.62452E+01    0.17745E+04    0.32491E+01
    0.99919E+02   -0.14162E+02    0.10029E+04    0.30013E+01
    0.13524E+03   -0.13479E+01    0.13963E+04    0.31450E+01
    0.13551E+03   -0.58397E+01    0.17669E+04    0.32472E+01
    0.13266E+03   -0.30616E+01    0.18551E+04    0.32684E+01
    0.12530E+03   -0.94152E+00    0.10693E+04    0.30291E+01
    0.67151E+02   -0.17188E+01    0.50793E+03    0.27058E+01
    0.50330E+02   -0.25351E+01    0.97737E+03    0.29901E+01
    0.39701E+01   -0.45478E+01    0.86783E+03    0.29384E+01
    0.12922E+03   -0.34268E+01    0.21807E+04    0.33386E+01
    0.70299E+01   -0.14382E+01    0.69862E+03    0.28442E+01
    0.13735E+03   -0.32832E+01    0.15291E+04    0.31844E+01
    0.53040E+02   -0.18595E+01    0.85102E+03    0.29299E+01
    0.20947E+02   -0.30556E+01    0.18793E+04    0.32740E+01
    0.72737E+01   -0.38015E+01    0.95020E+03    0.29778E+01
    0.11971E+03   -0.11258E+01    0.89493E+03    0.29518E+01
    0.12985E+03   -0.21945E+01    0.16515E+04    0.32179E+01
    0.21437E+02   -0.37710E+01    0.20023E+04    0.33015E+01
    0.47002E+02   -0.15286E+02    0.88955E+03    0.29492E+01
    0.21310E+02   -0.24010E+01    0.16577E+04    0.32195E+01
    0.24082E+02   -0.19089E+01    0.15514E+04    0.31907E+01
    0.82449E+02   -0.10050E+01    0.36108E+03    0.25576E+01
    0.13089E+03   -0.64220E+01    0.23915E+04    0.33787E+01
    0.21007E+02   -0.46255E+01    0.20270E+04    0.33068E+01
    0.96222E+02   -0.16360E+01    0.56260E+03    0.27502E+01
    0.11803E+03   -0.13261E+01    0.97958E+03    0.29910E+01
    0.92635E+02   -0.13153E+01    0.40022E+03    0.26023E+01
    0.59430E+02   -0.25634E+01    0.84827E+03    0.29285E+01
    0.14642E+02   -0.11613E+01    0.89354E+03    0.29511E+01
    0.12358E+02   -0.60627E+01    0.15251E+04    0.31833E+01
    0.25780E+02   -0.18477E+01    0.16022E+04    0.32047E+01
    0.21475E+02   -0.54918E+01    0.19465E+04    0.32893E+01
    0.11433E+03   -0.25609E+02    0.44735E+03    0.26507E+01
    0.33437E+02   -0.23143E+01    0.15611E+04    0.31934E+01
    0.15006E+02   -0.72758E+01    0.16002E+04    0.32042E+01
    0.53694E+02   -0.25639E+02    0.31592E+03    0.24996E+01
    0.12635E+02   -0.25482E+02    0.58145E+03    0.27645E+01
    0.49619E+02   -0.84694E+00    0.58709E+03    0.27687E+01
    0.12747E+03   -0.10738E+01    0.11850E+04    0.30737E+01
