    0.78343E+02   -0.19827E+01    0.13160E+02    0.11193E+01    0.18591E+01
    0.40238E+02   -0.23744E+01    0.14660E+02    0.11661E+01    0.16823E+01
    0.11877E+03   -0.18979E+01    0.17208E+02    0.12357E+01    0.18095E+01
    0.12937E+03   -0.18495E+01    0.97216E+01    0.98774E+00    0.18124E+01
    0.65237E+02   -0.22493E+02    0.10790E+01    0.33021E-01   -0.15851E+01
    0.19597E+02   -0.12947E+01    0.20538E+02    0.13125E+01    0.21020E+01
    0.48970E+02   -0.52466E+01    0.48738E+01    0.68787E+00    0.80964E+00
    0.11453E+03   -0.72484E+01    0.50050E+01    0.69940E+00    0.37187E+00
    0.49998E+01   -0.21469E+02    0.10113E+00   -0.99511E+00   -0.30722E+01
    0.12134E+03   -0.11713E+01    0.19187E+02    0.12830E+01    0.21305E+01
    0.12559E+03   -0.13758E+02    0.12102E+01    0.82869E-01   -0.92938E+00
    0.11411E+03   -0.22896E+02    0.37178E+01    0.57028E+00   -0.13920E+01
    0.37787E+02   -0.71658E+01    0.80180E+01    0.90407E+00    0.45527E+00
    0.42958E+02   -0.68064E+01    0.10445E+02    0.10189E+01    0.54645E+00
    0.53720E+02   -0.22956E+02    0.30190E+01    0.47987E+00   -0.14494E+01
    0.38711E+02   -0.19091E+01    0.16097E+02    0.12068E+01    0.19803E+01
    0.17343E+02   -0.10484E+01    0.37429E+02    0.15732E+01    0.24348E+01
    0.11168E+03   -0.21720E+02    0.26029E+01    0.41545E+00   -0.14406E+01
    0.30742E+02   -0.23807E+01    0.16611E+02    0.12204E+01    0.16907E+01
    0.12196E+03   -0.19304E+01    0.10796E+02    0.10332E+01    0.17112E+01
    0.91184E+02   -0.19878E+01    0.13466E+02    0.11292E+01    0.19640E+01
    0.11698E+03   -0.55748E+01    0.29405E+01    0.46842E+00    0.56100E+00
    0.78972E+02   -0.12343E+01    0.28091E+02    0.14486E+01    0.22471E+01
    0.17850E+01   -0.93860E+00    0.11750E+01    0.70044E-01    0.99047E+00
    0.12602E+03   -0.61632E+01    0.33331E+01    0.52285E+00    0.42910E+00
    0.32427E+02   -0.67641E+01    0.95599E+01    0.98045E+00    0.71500E+00
    0.28552E+02   -0.94001E+00    0.26486E+02    0.14230E+01    0.24791E+01
    0.12345E+03   -0.61970E+01    0.40595E+01    0.60847E+00    0.45210E+00
    0.13131E+03   -0.29372E+01    0.15378E+02    0.11869E+01    0.12454E+01
    0.12893E+03   -0.19046E+01    0.56880E+01    0.75496E+00    0.17100E+01
    0.13558E+03   -0.35140E+01    0.24964E+02    0.13973E+01    0.11451E+01
    0.92457E+01   -0.43655E+01    0.19491E+02    0.12898E+01    0.98277E+00
    0.14704E+02   -0.21457E+01    0.20689E+02    0.13157E+01    0.16282E+01
    0.33732E+02   -0.10183E+01    0.53336E+02    0.17270E+01    0.25753E+01
    0.19141E+02   -0.13419E+01    0.10822E+02    0.10343E+01    0.20739E+01
    0.72556E+02   -0.16098E+02    0.60875E+01    0.78444E+00   -0.54000E+00
    0.63896E+02   -0.19097E+01    0.18320E+02    0.12629E+01    0.19897E+01
    0.89861E+01   -0.63893E+01    0.12983E+02    0.11134E+01    0.42659E+00
    0.50383E+02   -0.13251E+01    0.39016E+02    0.15912E+01    0.22531E+01
    0.13184E+02   -0.21478E+02    0.24259E+00   -0.61513E+00   -0.21625E+01
    0.44444E+02   -0.11719E+01    0.32996E+02    0.15185E+01    0.23033E+01
    0.95340E+01   -0.28010E+01    0.27369E+02    0.14373E+01    0.14444E+01
    0.11796E+03   -0.73116E+01    0.60282E+01    0.78019E+00    0.40962E+00
    0.39221E+02   -0.19836E+01    0.19075E+02    0.12805E+01    0.18669E+01
    0.88965E+01   -0.34283E+01    0.17715E+02    0.12483E+01    0.10610E+01
    0.12253E+03   -0.18796E+01    0.15873E+02    0.12007E+01    0.17876E+01
    0.11191E+03   -0.15444E+02    0.41398E+01    0.61698E+00   -0.60863E+00
    0.85253E+01   -0.52029E+01    0.88444E+01    0.94667E+00    0.47018E+00
    0.35914E+02   -0.70751E+01    0.52552E+01    0.72059E+00    0.48763E+00
    0.78580E+02   -0.97825E+00    0.39511E+02    0.15967E+01    0.25710E+01
    0.50029E+02   -0.19319E+01    0.29927E+02    0.14761E+01    0.19486E+01
    0.58986E+02   -0.20559E+01    0.24637E+02    0.13916E+01    0.18952E+01
    0.63346E+02   -0.23482E+02    0.25015E+01    0.39819E+00   -0.15317E+01
    0.16681E+02   -0.29589E+01    0.13352E+02    0.11255E+01    0.12055E+01
    0.63447E+02   -0.18694E+01    0.17093E+02    0.12328E+01    0.20337E+01
    0.11428E+03   -0.13658E+01    0.16339E+02    0.12132E+01    0.20697E+01
    0.44117E+02   -0.87812E+00    0.44063E+02    0.16441E+01    0.26811E+01
    0.10624E+03   -0.21834E+01    0.15342E+02    0.11859E+01    0.18862E+01
    0.11594E+03   -0.11568E+01    0.18325E+02    0.12630E+01    0.22372E+01
    0.64153E+02   -0.31535E+01    0.21714E+02    0.13367E+01    0.14160E+01
    0.12356E+02   -0.42411E+01    0.12707E+02    0.11040E+01    0.89922E+00
    0.10250E+03   -0.13270E+02    0.40101E+01    0.60316E+00   -0.22126E+00
    0.11707E+03   -0.72759E+01    0.36236E+01    0.55914E+00    0.31574E+00
    0.22139E+02   -0.35438E+01    0.62235E+01    0.79404E+00    0.11368E+01
    0.14421E+02   -0.16084E+01    0.97860E+01    0.99060E+00    0.18895E+01
    0.66475E+02   -0.19303E+01    0.18229E+02    0.12608E+01    0.18975E+01
    0.87831E+02   -0.22701E+01    0.18081E+02    0.12572E+01    0.17262E+01
    0.80713E+01   -0.74819E+01    0.50535E+01    0.70359E+00   -0.24106E+00
    0.30616E+02   -0.12761E+01    0.27777E+02    0.14437E+01    0.22604E+01
    0.87806E+02   -0.10504E+01    0.45264E+02    0.16557E+01    0.25264E+01
    0.86550E+02   -0.66317E+01    0.47059E+01    0.67264E+00    0.46721E+00
