3152
528	58	63	12	17	-0.025631720621983378
529	59	64	12	17	-0.023402049315280497
530	60	65	12	17	-0.021600785192898802
531	61	66	12	17	-0.020184866444820045
532	62	67	12	17	-0.018458996562955514
533	63	68	12	17	-0.017267256970358226
534	64	69	12	17	-0.016216554762327806
535	65	70	12	17	-0.015212960134078999
536	66	71	12	17	-0.013996379103471237
537	67	72	12	17	-0.01331867457809148
538	68	73	12	17	-0.012576885573913645
539	69	74	12	17	-0.011603051409227582
540	70	75	12	17	-0.010412878462670808
541	71	76	12	17	-0.009512407465512745
542	72	77	12	17	-0.008724095848876883
543	73	78	12	17	-0.007683802314321608
544	74	79	12	17	-0.007179583985545898
545	75	80	12	17	-0.0067341684772147725
546	76	81	12	17	-0.006354939577506697
547	77	82	12	17	-0.005875816779348985
548	78	83	12	17	-0.005458779261781614
549	79	84	12	17	-0.005117211527339845
550	80	85	12	17	-0.004871712318427735
551	81	86	12	17	-0.0047009108983010525
552	82	87	12	17	-0.004581333737193415
553	83	88	12	17	-0.004538216644263336
554	85	90	12	17	-0.004009104269028195
555	86	91	12	17	-0.0038394269420191137
556	87	92	12	17	-0.0035842446715325083
557	88	93	12	17	-0.003223373406187247
558	19	24	13	18	-94.5949606707212
559	20	25	13	18	-48.33432718743913
560	21	26	13	18	-27.651739067761063
561	22	27	13	18	-17.607760750219036
562	23	28	13	18	-12.351921377630244
563	24	29	13	18	-9.038036900455928
564	25	30	13	18	-6.666697496762407
565	26	31	13	18	-5.082131109284417
566	27	32	13	18	-3.9121011825091427
567	28	33	13	18	-3.029067946108154
568	29	34	13	18	-2.3638660698113583
569	30	35	13	18	-1.8752449344621875
570	31	36	13	18	-1.4931815990350732
571	32	37	13	18	-1.2429668076079115
572	33	38	13	18	-1.0317975219860767
573	34	39	13	18	-0.8767033043703618
574	35	40	13	18	-0.7465877651634426
575	36	41	13	18	-0.6318452715787015
576	37	42	13	18	-0.5137498764205889
577	38	43	13	18	-0.42522909597389896
578	39	44	13	18	-0.35136970626887243
579	40	45	13	18	-0.2969981734844929
580	41	46	13	18	-0.25216444356610346
581	42	47	13	18	-0.21244211361849927
582	43	48	13	18	-0.1850494913201805
583	44	49	13	18	-0.1600257481685286
584	45	50	13	18	-0.13852273166666426
585	46	51	13	18	-0.12043828409980395
586	47	52	13	18	-0.10674375910865751
587	48	53	13	18	-0.09503427947972229
588	49	54	13	18	-0.08168147364163539
589	50	55	13	18	-0.07282834533516185
590	51	56	13	18	-0.06490866604175227
591	52	57	13	18	-0.057038946492320074
592	53	58	13	18	-0.05004517228320457
593	54	59	13	18	-0.04493135237445321
594	55	60	13	18	-0.039935302762363636
595	56	61	13	18	-0.03555597608552084
596	57	62	13	18	-0.031964375491638566
597	58	63	13	18	-0.02889724770124712
598	59	64	13	18	-0.026351773573070753
599	60	65	13	18	-0.024081074893401153
600	61	66	13	18	-0.02262778985508216
601	62	67	13	18	-0.0206621028010738
602	63	68	13	18	-0.019289756504240738
603	64	69	13	18	-0.01806964832211918
604	65	70	13	18	-0.016920428135119153
605	66	71	13	18	-0.01556199331555859
606	67	72	13	18	-0.014771668855202143
607	68	73	13	18	-0.01390955962644162
608	69	74	13	18	-0.012810993043127062
609	70	75	13	18	-0.011474636765707131
610	71	76	13	18	-0.010461072760399488
611	72	77	13	18	-0.009582758135133124
612	73	78	13	18	-0.008415979886772194
