x,y,VCP0.32f30000h1,VCP0.71f30000h1,VCP1.18f30000h1,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
659482.55,5085359.6,-4.190000000000003,0.5700000000000012,5.359999999999999,0,0.2450000000000001,2.85,4.93
659482.495,5085359.225,-4.500000000000002,0.1800000000000012,5.254999999999999,0,0.2150000000000001,2.415,4.734999999999999
659482.44,5085358.9,-4.500000000000002,0.1800000000000012,5.254999999999999,0,0.1200000000000001,2.125,4.44
659482.38,5085358.62,-3.525000000000002,0.0550000000000012,5.094999999999999,0,-0.1049999999999998,2.075,4.37
659482.29,5085358.295,-3.525000000000002,0.0550000000000012,5.094999999999999,0,-0.1999999999999999,1.865,4.585
659482.1699999999,5085357.925000001,-3.6000000000000023,-0.0799999999999987,4.879999999999999,0,-0.3249999999999999,2.005,4.76
659482.085,5085357.6,-3.030000000000002,-0.2999999999999987,4.759999999999999,0,-0.4549999999999999,2.35,4.779999999999999
659482.03,5085357.32,-3.030000000000002,-0.2999999999999987,4.759999999999999,0,-0.595,2.075,4.5
659481.94,5085357.04,-5.225000000000002,-0.3349999999999987,4.71,0,-0.565,1.875,4.359999999999999
659481.8200000001,5085356.76,-5.225000000000002,-0.3349999999999987,4.71,0,-0.5399999999999998,1.99,4.305
659481.6950000001,5085356.475,-4.670000000000002,-0.4049999999999988,4.524999999999999,0,-0.5149999999999999,1.905,4.275
659481.5700000001,5085356.19,-4.670000000000002,-0.4049999999999988,4.524999999999999,0,-0.3849999999999999,1.805,4.42
659481.485,5085355.865,-2.820000000000003,-0.6449999999999988,4.449999999999999,0,-0.1949999999999999,1.915,4.44
659481.4299999999,5085355.494999999,-2.820000000000003,-0.6449999999999988,4.449999999999999,0,-0.2149999999999998,1.935,4.44
659481.3400000001,5085355.17,-2.820000000000003,-0.6449999999999988,4.449999999999999,0,-0.4749999999999998,1.71,4.39
659481.22,5085354.890000001,-4.930000000000003,-0.4649999999999987,4.424999999999999,0,-0.6049999999999999,1.845,4.43
659481.13,5085354.609999999,-4.930000000000003,-0.4649999999999987,4.424999999999999,0,-0.6849999999999998,2.01,4.5600000000000005
659481.0700000001,5085354.33,-4.150000000000003,-0.3949999999999987,4.364999999999999,0,-0.7599999999999999,1.705,4.51
659480.98,5085354.0,-4.150000000000003,-0.3949999999999987,4.364999999999999,0,-0.8099999999999998,1.61,4.390000000000001
659480.8600000001,5085353.625,-3.560000000000003,-0.4849999999999987,4.489999999999999,0,-0.8199999999999998,1.6749999999999998,4.5
659480.77,5085353.300000001,-3.560000000000003,-0.4849999999999987,4.489999999999999,0,-0.9449999999999998,1.545,4.59
659480.715,5085353.02,-3.685,-0.5399999999999997,4.379999999999999,0,-0.9599999999999996,1.615,4.515
659480.6299999999,5085352.695,-2.685000000000003,0.1850000000000012,4.674999999999999,0,-0.9049999999999998,1.975,4.725
659480.51,5085352.32,-2.885,-0.5099999999999997,4.434999999999999,0,-0.6899999999999997,1.805,4.835
659480.3899999999,5085351.855,-2.1949999999999994,0.1100000000000003,4.645,0,-0.2199999999999997,2.145,4.71
659480.3049999999,5085351.390000001,-4.390000000000003,-0.3999999999999988,4.979999999999999,0,-0.1699999999999998,2.75,4.57
659480.25,5085351.015000001,-3.670000000000004,-0.1799999999999987,5.249999999999999,0,-0.1249999999999998,2.79,4.779999999999999
659480.1599999999,5085350.69,-3.670000000000004,-0.1799999999999987,5.249999999999999,0,0.0750000000000002,3.08,5.074999999999999
659480.04,5085350.41,-3.670000000000004,-0.1799999999999987,5.249999999999999,0,0.0850000000000002,3.28,5.109999999999999
659479.95,5085350.085,-4.01,0.0050000000000003,4.94,0,0.2200000000000002,3.28,5.105
659479.895,5085349.715,-5.895000000000003,0.3500000000000012,5.289999999999999,0,0.2250000000000002,3.375,5.195
659479.81,5085349.385,-6.935000000000003,-0.1249999999999987,5.359999999999999,0,0.1400000000000001,3.5700000000000003,5.265
659479.685,5085349.1,-5.185,0.1800000000000003,5.375,0,0.2550000000000002,3.67,5.27
659479.595,5085348.82,-5.185,0.1800000000000003,5.375,0,0.5150000000000002,3.905,5.4350000000000005
659479.54,5085348.54,-4.305,0.4050000000000003,5.504999999999999,0,0.5950000000000002,4.18,5.41
659479.48,5085348.265000001,-4.305,0.4050000000000003,5.504999999999999,0,0.6850000000000003,4.305,5.375
659479.4199999999,5085347.99,-3.5499999999999994,0.9900000000000004,5.619999999999999,0,1.1250000000000002,4.125,5.535
659479.3300000001,5085347.66,-3.5499999999999994,0.9900000000000004,5.619999999999999,0,0.8600000000000001,3.655,5.5
659479.21,5085347.285,-3.2149999999999994,1.1100000000000003,5.935,0,0.4600000000000002,3.275,5.375
659479.125,5085346.96,-2.745,0.9850000000000004,6.005,0,0.4950000000000002,3.1,5.67
659479.0700000001,5085346.68,-2.745,0.9850000000000004,6.005,0,0.6750000000000003,3.3,5.99
659478.98,5085346.355,-2.3999999999999995,1.1050000000000004,5.984999999999999,0,0.5450000000000003,3.335,6.09
659478.8600000001,5085345.98,-2.3999999999999995,1.1050000000000004,5.984999999999999,0,0.3600000000000002,3.48,6.48
659478.77,5085345.65,-0.7049999999999995,1.0800000000000003,5.93,0,0.7900000000000003,4.355,7.02
659478.715,5085345.37,-1.885,1.1350000000000005,5.924999999999999,0,1.4150000000000005,5.41,7.32
659478.6599999999,5085345.045,-1.885,1.1350000000000005,5.924999999999999,0,1.7600000000000002,5.585,7.26
659478.605,5085344.675000001,-1.6899999999999995,1.2850000000000006,6.185,0,1.4400000000000002,4.84,6.79
659478.55,5085344.35,-1.6899999999999995,1.2850000000000006,6.185,0,1.2200000000000002,4.3100000000000005,6.359999999999999
659478.49,5085344.07,-2.4249999999999994,1.7400000000000009,6.164999999999999,0,0.9100000000000004,3.84,6.18
659478.435,5085343.744999999,-2.4249999999999994,1.7400000000000009,6.164999999999999,0,0.6300000000000002,3.58,6.195
659478.38,5085343.375,-2.395,1.8500000000000003,6.225,0,0.7050000000000002,3.895000000000001,6.359999999999999
659478.29,5085343.050000001,-1.5799999999999996,1.5850000000000006,6.315,0,0.4600000000000002,3.92,6.21
659478.1699999999,5085342.765000001,-1.5799999999999996,1.5850000000000006,6.315,0,0.3750000000000002,3.37,5.78
659478.0800000001,5085342.48,-1.97,1.1750000000000007,6.13,0,0.3600000000000002,3.205,5.655
659478.02,5085342.205,-1.255,0.9100000000000006,6.039999999999999,0,0.2300000000000002,3.355,5.655
659477.96,5085341.93,-1.255,0.9100000000000006,6.039999999999999,0,0.2000000000000002,3.12,5.52
659477.905,5085341.65,-3.44,0.9300000000000006,6.0,0,0.1900000000000002,2.9400000000000004,5.625
659477.85,5085341.37,-3.44,0.9300000000000006,6.0,0,0.2250000000000002,3.125,5.705
659477.79,5085341.09,-3.645,0.5650000000000006,5.83,0,0.1400000000000002,3.09,5.605
659477.7,5085340.8100000005,-3.645,0.5650000000000006,5.83,0,0.07,2.795,5.605
659477.5800000001,5085340.529999999,-2.98,0.6500000000000006,5.68,0,0.0400000000000002,2.855,5.52
659477.49,5085340.25,-2.715,0.7200000000000005,5.6,0,0.0600000000000002,2.91,5.355
659477.4299999999,5085339.970000001,-2.715,0.7200000000000005,5.6,0,2.220446049250313e-16,2.65,5.385
659477.3400000001,5085339.69,-1.935,0.5300000000000005,5.379999999999999,0,-0.0549999999999997,2.65,5.335
659477.22,5085339.404999999,-1.935,0.5300000000000005,5.379999999999999,0,0.0600000000000002,2.845,5.19
659477.13,5085339.125,-3.17,0.2950000000000005,5.31,0,0.0100000000000002,2.665,5.07
659477.0700000001,5085338.85,-3.17,0.2950000000000005,5.31,0,-0.0699999999999997,2.255,4.95
659477.015,5085338.57,-2.9,-0.0449999999999994,5.435,0,-0.0199999999999997,2.39,5.105
659476.96,5085338.29,-2.9,-0.0449999999999994,5.435,0,-0.0249999999999997,2.55,5.275
659476.8700000001,5085338.01,-3.65,0.0050000000000005,5.315,0,-0.1999999999999997,2.23,5.24
659476.7450000001,5085337.725,-3.65,0.0050000000000005,5.315,0,-0.4149999999999997,2.29,5.24
659476.6200000001,5085337.395,-3.725,0.2700000000000006,5.135,0,-0.4899999999999997,2.495,5.37
659476.5,5085337.025,-4.0200000000000005,0.4100000000000006,4.914999999999999,0,-0.6099999999999998,2.175,5.359999999999999
659476.415,5085336.699999999,-4.0200000000000005,0.4100000000000006,4.914999999999999,0,-0.7299999999999998,2.105,5.205
659476.36,5085336.42,-3.47,-0.0999999999999994,4.73,0,-0.7149999999999997,2.255,5.140000000000001
659476.3,5085336.140000001,-1.995,-0.6949999999999994,4.525,0,-0.6549999999999998,2.015,5.08
659476.24,5085335.859999999,-1.995,-0.6949999999999994,4.525,0,-0.5849999999999997,1.8,4.99
659476.185,5085335.58,-2.94,-0.5899999999999994,4.629999999999999,0,-0.5599999999999998,1.93,4.945
659476.13,5085335.300000001,-2.94,-0.5899999999999994,4.629999999999999,0,-0.6649999999999998,2.025,5.065
659476.04,5085334.975,-2.065,-0.0199999999999994,4.85,0,-0.4799999999999997,2.03,5.195
659475.9199999999,5085334.6,-2.065,-0.0199999999999994,4.85,0,-0.2,2.3549999999999995,5.305
659475.8300000001,5085334.27,-2.285,0.4050000000000006,4.864999999999999,0,-0.2149999999999998,2.52,5.29
659475.77,5085333.99,-2.285,0.4050000000000006,4.864999999999999,0,-0.1999999999999998,2.44,5.215
659475.715,5085333.715,-2.245,0.5900000000000005,5.069999999999999,0,-0.0649999999999997,2.705,5.165
659475.6599999999,5085333.44,-2.245,0.5900000000000005,5.069999999999999,0,0.1250000000000002,2.685,5.04
659475.5700000001,5085333.109999999,-1.335,1.0400000000000005,5.295,0,0.1050000000000002,2.2,5.07
659475.45,5085332.734999999,-0.785,1.0800000000000003,5.569999999999999,0,-0.1349999999999998,2.42,5.32
659475.36,5085332.41,-0.71,0.7150000000000005,5.559999999999999,0,0.0650000000000002,2.75,5.565
659475.3049999999,5085332.13,-0.71,0.7150000000000005,5.559999999999999,0,0.2900000000000002,2.6100000000000003,5.5600000000000005
659475.25,5085331.85,-1.745,0.6100000000000004,5.514999999999999,0,0.18,2.795,5.605
659475.19,5085331.57,-1.745,0.6100000000000004,5.514999999999999,0,0.1850000000000002,3.02,5.725
659475.1000000001,5085331.29,-1.745,0.6100000000000004,5.514999999999999,0,0.0550000000000002,2.93,5.78
659474.98,5085331.01,-1.55,0.9650000000000004,5.725,0,-0.0399999999999997,2.9850000000000003,6.035
659474.89,5085330.73,-1.55,0.9650000000000004,5.725,0,0.0,3.175,6.1850000000000005
659474.8300000001,5085330.449999999,-1.55,0.9650000000000004,5.725,0,-0.1499999999999997,3.06,6.155
659474.77,5085330.17,-2.155,1.3050000000000006,5.764999999999999,0,-0.1849999999999997,2.9400000000000004,6.085000000000001
659474.715,5085329.890000001,-1.92,1.3200000000000005,5.965,0,-0.0499999999999997,3.1950000000000003,6.085000000000001
659474.6299999999,5085329.565,-1.92,1.3200000000000005,5.965,0,0.0100000000000002,3.315,6.220000000000001
659474.51,5085329.19,-7.365000000000005,0.2200000000000011,5.604999999999999,0,0.1750000000000002,3.1,6.24
659474.4199999999,5085328.859999999,-7.795000000000004,0.2900000000000011,5.754999999999999,0,0.2150000000000002,3.18,6.255000000000001
659474.36,5085328.58,-7.795000000000004,0.2900000000000011,5.754999999999999,0,-0.0049999999999997,3.335,6.255000000000001
659474.3,5085328.305,-2.7950000000000044,0.4450000000000011,5.989999999999998,0,0.0150000000000002,3.17,6.115
659474.245,5085328.029999999,-2.7950000000000044,0.4450000000000011,5.989999999999998,0,0.1850000000000002,3.43,6.35
659474.19,5085327.75,-2.7950000000000044,0.4450000000000011,5.989999999999998,0,0.1800000000000002,3.675,6.550000000000001
659474.13,5085327.470000001,-3.345000000000004,0.8800000000000011,6.124999999999999,0,0.2900000000000002,3.36,6.45
659474.075,5085327.140000001,-3.345000000000004,0.8800000000000011,6.124999999999999,0,0.2700000000000002,3.28,6.465
659474.02,5085326.765000001,-7.645000000000005,0.8900000000000011,6.19,0,0.2450000000000002,3.545,6.47
659473.96,5085326.44,-7.645000000000005,0.8900000000000011,6.19,0,0.2400000000000002,3.49,6.43
659473.905,5085326.16,-8.755000000000006,0.6650000000000011,6.169999999999999,0,0.1350000000000002,3.305,6.39
659473.85,5085325.88,-8.755000000000006,0.6650000000000011,6.169999999999999,0,0.2000000000000002,3.5700000000000003,6.494999999999999
659473.79,5085325.605,-8.755000000000006,0.6650000000000011,6.169999999999999,0,0.1600000000000002,3.6,6.369999999999999
659473.735,5085325.279999999,-5.775000000000006,0.3650000000000011,5.994999999999999,0,0.0750000000000002,3.3200000000000003,6.33
659473.6799999999,5085324.904999999,-5.775000000000006,0.3650000000000011,5.994999999999999,0,0.1200000000000002,3.605,6.59
