48
# x y z
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
1035
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	1.00000941794176e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98737765230131e+02	0.00000000000000e+00	1
2	3	4	5	1.00000941543888e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99216831439584e+02	0.00000000000000e+00	1
3	4	5	6	1.00000941219955e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99622783916353e+02	0.00000000000000e+00	1
4	5	6	7	1.00000940836405e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.96832607393542e+02	0.00000000000000e+00	1
5	6	7	8	1.00000940442461e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00847073634519e+02	0.00000000000000e+00	1
6	7	8	9	1.00000940085274e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.96476196723132e+02	0.00000000000000e+00	1
7	8	9	10	1.00000939780465e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99456323648990e+02	0.00000000000000e+00	1
8	9	10	11	1.00000939509247e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01308507528595e+02	0.00000000000000e+00	1
9	10	11	12	1.00000939332396e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03777783517913e+02	0.00000000000000e+00	1
10	11	12	13	1.00000939346078e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.97916147925498e+02	0.00000000000000e+00	1
11	12	13	14	1.00000939517487e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03489767884382e+02	0.00000000000000e+00	1
12	13	14	15	1.00000939782172e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00013133762789e+02	0.00000000000000e+00	1
13	14	15	16	1.00000940094620e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.99384903982842e+02	0.00000000000000e+00	1
14	15	16	17	1.00000940461119e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02806747021756e+02	0.00000000000000e+00	1
15	16	17	18	1.00000940851048e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.03748746978245e+02	0.00000000000000e+00	1
16	17	18	19	1.00000941234683e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.96877205810609e+02	0.00000000000000e+00	1
17	18	19	20	1.00000941564208e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.98793641068198e+02	0.00000000000000e+00	1
18	19	20	21	1.00000941822744e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.01305850680160e+02	0.00000000000000e+00	1
19	20	21	22	1.00000942013997e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.02055896581294e+02	0.00000000000000e+00	1
20	21	22	23	1.00000942154066e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.97633117507108e+02	0.00000000000000e+00	1
21	22	23	24	1.00000942258557e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.97387100197766e+02	0.00000000000000e+00	1
22	23	24	25	1.00000942340597e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	2.00026208802642e+02	0.00000000000000e+00	1
23	24	25	26	1.00000942410718e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+01	0.00000000000000e+00	1.97384718080904e+02	0.00000000000000e+00	1
